x,T,CH4,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,H2,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,C3H7,C3H8,CH2CHO,CH3CHO,N2,AR
0.006906355,645.2594163,0.663301108,1.07E-29,0,0,7.91E-34,0.022050823,0,0,0,0,5.87E-35,1.08E-34,9.83E-27,0.004384395,0.004654017,0.067566065,6.52E-31,1.51E-10,4.67E-36,0,2.22E-10,0,1.40E-31,0,2.60E-08,1.52E-29,3.69E-05,0,0,0,0,4.31E-35,6.82E-36,5.82E-05,4.25E-36,0,0,0,0,0,3.13E-09,0,0,0,0,1.26E-09,0,4.52E-35,1.07E-08,0,2.01E-22,0.237948426,7.68E-11
0.006939799,642.4494173,0.667152024,8.15E-30,0,0,5.83E-34,0.022097199,0,0,0,0,4.19E-35,7.74E-35,7.56E-27,0.004252142,0.004310431,0.066718192,4.74E-31,1.36E-10,3.30E-36,0,2.09E-10,0,9.34E-32,0,2.36E-08,1.15E-29,3.64E-05,0,0,0,0,2.93E-35,4.95E-36,5.76E-05,3.14E-36,0,0,0,0,0,2.76E-09,0,0,0,0,1.15E-09,0,3.36E-35,1.04E-08,0,2.33E-25,0.235375969,7.03E-11
0.006973244,639.6130794,0.670997028,6.15E-30,0,0,4.27E-34,0.022142707,0,0,0,0,2.98E-35,5.55E-35,5.79E-27,0.004121474,0.003986179,0.065856191,3.43E-31,1.22E-10,2.33E-36,0,1.98E-10,0,5.65E-32,0,2.13E-08,8.75E-30,3.58E-05,0,0,0,0,1.82E-35,3.54E-36,5.70E-05,2.29E-36,0,0,0,0,0,2.42E-09,0,0,0,0,1.05E-09,0,2.47E-35,1.01E-08,0,2.68E-28,0.232803516,6.43E-11
0.007006689,636.7506179,0.674836133,3.66E-30,0,0,2.58E-34,0.02218702,0,0,0,0,1.80E-35,3.38E-35,3.69E-27,0.003992426,0.003680703,0.064980899,2.06E-31,1.09E-10,1.42E-36,0,1.86E-10,0,4.11E-32,0,1.92E-08,5.56E-30,3.53E-05,0,0,0,0,1.35E-35,2.00E-36,5.65E-05,1.31E-36,0,0,0,0,0,2.13E-09,0,0,0,0,9.53E-10,0,1.46E-35,9.80E-09,0,3.06E-31,0.230231069,5.89E-11
0.007040134,633.8622609,0.678669353,2.62E-30,0,0,1.77E-34,0.022229795,0,0,0,0,8.25E-36,1.56E-35,2.68E-27,0.003865031,0.003393419,0.064093193,1.41E-31,1.24E-13,0,0,1.75E-10,0,2.80E-32,0,1.73E-08,4.00E-30,3.47E-05,0,0,0,0,9.37E-36,1.36E-36,5.59E-05,0,0,0,0,0,0,1.86E-09,0,0,0,0,8.66E-10,0,1.01E-35,9.51E-09,0,3.47E-34,0.227658627,1.51E-10
0.007073579,630.9482679,0.682496702,2.04E-30,0,0,1.32E-34,0.022270676,0,0,0,0,6.07E-36,1.15E-35,2.09E-27,0.003739328,0.003123721,0.063193987,1.03E-31,1.40E-16,0,0,1.64E-10,0,1.70E-32,0,1.56E-08,3.08E-30,3.41E-05,0,0,0,0,5.84E-36,1.00E-36,5.53E-05,0,0,0,0,0,0,1.62E-09,0,0,0,0,7.85E-10,0,7.65E-36,9.22E-09,0,0,0.225086192,1.36E-10
0.007107023,628.0088924,0.686318198,1.22E-30,0,0,8.00E-35,0.022309301,0,0,0,0,3.64E-36,6.95E-36,1.34E-27,0.00361535,0.002870978,0.062284215,6.25E-32,1.56E-19,0,0,1.54E-10,0,1.11E-32,0,1.40E-08,1.97E-30,3.35E-05,0,0,0,0,3.91E-36,0,5.46E-05,0,0,0,0,0,0,1.41E-09,0,0,0,0,7.11E-10,0,4.53E-36,8.93E-09,0,0,0.222513763,1.22E-10
0.007140468,625.0443937,0.69013386,8.04E-31,0,0,5.16E-35,0.022345297,0,0,0,0,2.31E-36,4.45E-36,9.11E-28,0.003493135,0.002634545,0.061364841,3.99E-32,1.74E-22,0,0,1.44E-10,0,7.64E-33,0,1.25E-08,1.33E-30,3.29E-05,0,0,0,0,2.75E-36,0,5.40E-05,0,0,0,0,0,0,1.22E-09,0,0,0,0,6.42E-10,0,2.91E-36,8.64E-09,0,0,0.219941341,1.09E-10
0.007173913,622.0550508,0.693943705,6.01E-31,0,0,3.69E-35,0.022378285,0,0,0,0,1.63E-36,3.16E-36,6.83E-28,0.003372722,0.002413765,0.060436845,2.80E-32,1.92E-25,0,0,1.35E-10,0,4.76E-33,0,1.12E-08,9.81E-31,3.23E-05,0,0,0,0,1.75E-36,0,5.34E-05,0,0,0,0,0,0,1.06E-09,0,0,0,0,5.79E-10,0,2.10E-36,8.36E-09,0,0,0.217368926,9.75E-11
0.007207358,619.0411358,0.697747756,3.99E-31,0,0,2.42E-35,0.022407883,0,0,0,0,1.05E-36,2.06E-36,4.73E-28,0.003254147,0.002207968,0.059501218,1.82E-32,2.11E-28,0,0,1.26E-10,0,2.78E-33,0,9.96E-09,6.73E-31,3.17E-05,0,0,0,0,1.06E-36,0,5.27E-05,0,0,0,0,0,0,9.14E-10,0,0,0,0,5.21E-10,0,1.37E-36,8.08E-09,0,0,0.21479652,8.69E-11
0.007240803,616.0029213,0.70154603,2.35E-31,0,0,1.43E-35,0.022433703,0,0,0,0,0,1.20E-36,2.95E-28,0.003137449,0.002016482,0.058558964,1.07E-32,2.30E-31,0,0,1.18E-10,0,1.92E-33,0,8.86E-09,4.18E-31,3.11E-05,0,0,0,0,0,0,5.21E-05,0,0,0,0,0,0,7.88E-10,0,0,0,0,4.68E-10,0,0,7.81E-09,0,0,0.212224122,7.73E-11
0.007274247,612.9406728,0.705338548,1.68E-31,0,0,9.75E-36,0.022455357,0,0,0,0,0,0,2.12E-28,0.003022666,0.001838629,0.057611087,7.17E-33,3.80E-34,0,0,1.10E-10,0,1.21E-33,0,7.87E-09,2.97E-31,3.05E-05,0,0,0,0,0,0,5.14E-05,0,0,0,0,0,0,6.77E-10,0,0,0,0,4.20E-10,0,0,7.53E-09,0,0,0.209651733,6.86E-11
0.007307692,609.8546567,0.709125331,1.26E-31,0,0,6.99E-36,0.02247246,0,0,0,0,0,0,1.60E-28,0.002909836,0.001673736,0.056658588,5.05E-33,7.38E-35,0,0,1.02E-10,0,6.48E-34,0,6.97E-09,2.21E-31,2.99E-05,0,0,0,0,0,0,5.08E-05,0,0,0,0,0,0,5.80E-10,0,0,0,0,3.76E-10,0,0,7.26E-09,0,0,0.207079353,6.09E-11
0.007341137,606.7451325,0.712906398,6.51E-32,0,0,0,0.022484625,0,0,0,0,0,0,9.08E-29,0.002798998,0.001521134,0.055702465,2.67E-33,5.11E-35,0,0,1.09E-13,0,4.47E-34,0,6.16E-09,1.25E-31,2.93E-05,0,0,0,0,0,0,5.01E-05,0,0,0,0,0,0,4.95E-10,0,0,0,0,3.36E-10,0,0,7.00E-09,0,0,0.204506982,1.48E-10
0.007374582,603.6123409,0.716681769,4.41E-32,0,0,0,0.022491474,0,0,0,0,0,0,6.25E-29,0.002690188,0.001380158,0.054743701,1.71E-33,3.28E-35,0,0,1.15E-16,0,2.83E-34,0,5.43E-09,8.50E-32,2.87E-05,0,0,0,0,0,0,4.94E-05,0,0,0,0,0,0,4.22E-10,0,0,0,0,2.99E-10,0,0,6.74E-09,0,0,0.201934621,1.35E-10
0.007408027,600.4565224,0.720451463,3.34E-32,0,0,0,0.022492632,0,0,0,0,0,0,4.71E-29,0.002583445,0.001250159,0.053783267,1.20E-33,1.80E-35,0,0,1.21E-19,0,1.49E-34,0,4.78E-09,6.30E-32,2.81E-05,0,0,0,0,0,0,4.87E-05,0,0,0,0,0,0,3.59E-10,0,0,0,0,2.66E-10,0,0,6.49E-09,0,0,0.199362269,1.23E-10
0.007441472,597.2778926,0.724215498,1.69E-32,0,0,0,0.022487731,0,0,0,0,0,0,2.63E-29,0.002478803,0.001130498,0.05282211,6.24E-34,1.18E-35,0,0,1.26E-22,0,9.61E-35,0,4.20E-09,3.51E-32,2.75E-05,0,0,0,0,0,0,4.80E-05,0,0,0,0,0,0,3.04E-10,0,0,0,0,2.36E-10,0,0,6.24E-09,0,0,0.196789928,1.12E-10
0.007474916,594.0766731,0.727973894,1.09E-32,0,0,0,0.022476414,0,0,0,0,0,0,1.73E-29,0.002376298,0.001020551,0.051861159,3.82E-34,7.52E-36,0,0,1.30E-25,0,6.04E-35,0,3.68E-09,2.29E-32,2.68E-05,0,0,0,0,0,0,4.72E-05,0,0,0,0,0,0,2.57E-10,0,0,0,0,2.09E-10,0,0,5.99E-09,0,0,0.194217597,1.01E-10
0.007508361,590.8530535,0.731726667,8.07E-33,0,0,0,0.022458332,0,0,0,0,0,0,1.28E-29,0.002275966,9.20E-04,0.050901315,2.61E-34,4.13E-36,0,0,1.34E-28,0,3.20E-35,0,3.22E-09,1.66E-32,2.62E-05,0,0,0,0,0,0,4.65E-05,0,0,0,0,0,0,2.17E-10,0,0,0,0,1.85E-10,0,0,5.75E-09,0,0,0.191645276,9.19E-11
0.007541806,587.6072177,0.735473837,4.05E-33,0,0,0,0.022433151,0,0,0,0,0,0,7.07E-30,0.002177838,8.27E-04,0.049943448,1.34E-34,2.52E-36,0,0,1.36E-31,0,1.91E-35,0,2.81E-09,9.17E-33,2.56E-05,0,0,0,0,0,0,4.57E-05,0,0,0,0,0,0,1.82E-10,0,0,0,0,1.63E-10,0,0,5.52E-09,0,0,0.189072966,8.32E-11
0.007575251,584.3393369,0.73921542,2.50E-33,0,0,0,0.022400546,0,0,0,0,0,0,4.49E-30,0.002081946,7.43E-04,0.048988398,7.89E-35,1.59E-36,0,0,1.38E-34,0,1.19E-35,0,2.44E-09,5.75E-33,2.50E-05,0,0,0,0,0,0,4.50E-05,0,0,0,0,0,0,1.53E-10,0,0,0,0,1.44E-10,0,0,5.30E-09,0,0,0.186500666,7.52E-11
0.007608696,581.0495632,0.742951435,1.82E-33,0,0,0,0.022360212,0,0,0,0,0,0,3.25E-30,0.00198832,6.66E-04,0.048036966,5.27E-35,0,0,0,0,0,6.16E-36,0,2.12E-09,4.09E-33,2.44E-05,0,0,0,0,0,0,4.42E-05,0,0,0,0,0,0,1.28E-10,0,0,0,0,1.26E-10,0,0,5.07E-09,0,0,0.183928376,6.79E-11
0.00764214,577.738035,0.746681902,8.91E-34,0,0,0,0.022311855,0,0,0,0,0,0,1.76E-30,0.001896988,5.96E-04,0.047089921,2.64E-35,0,0,0,0,0,3.50E-36,0,1.84E-09,2.22E-33,2.38E-05,0,0,0,0,0,0,4.34E-05,0,0,0,0,0,0,1.06E-10,0,0,0,0,1.11E-10,0,0,4.86E-09,0,0,0.181356097,6.14E-11
0.007675585,574.4048799,0.750406839,5.33E-34,0,0,0,0.022255199,0,0,0,0,0,0,1.09E-30,0.001807976,5.32E-04,0.046147993,1.50E-35,0,0,0,0,0,2.14E-36,0,1.59E-09,1.35E-33,2.32E-05,0,0,0,0,0,0,4.26E-05,0,0,0,0,0,0,1.05E-13,0,0,0,0,1.09E-13,0,0,4.65E-09,0,0,0.178783827,2.40E-10
0.00770903,571.0502247,0.754126266,3.81E-34,0,0,0,0.022189982,0,0,0,0,0,0,7.73E-31,0.001721307,4.75E-04,0.045211872,9.84E-36,0,0,0,0,0,1.07E-36,0,1.37E-09,9.45E-34,2.26E-05,0,0,0,0,0,0,4.18E-05,0,0,0,0,0,0,1.02E-16,0,0,0,0,1.07E-16,0,0,4.45E-09,0,0,0.176211567,2.07E-10
0.007742475,567.6741633,0.757840205,1.78E-34,0,0,0,0.022115968,0,0,0,0,0,0,4.03E-31,0.001637003,4.22E-04,0.044282204,4.72E-36,0,0,0,0,0,0,0,1.18E-09,4.91E-34,2.20E-05,0,0,0,0,0,0,4.09E-05,0,0,0,0,0,0,9.91E-20,0,0,0,0,1.03E-19,0,0,4.25E-09,0,0,0.173639317,1.78E-10
0.00777592,564.2768044,0.761548679,1.04E-34,0,0,0,0.022032931,0,0,0,0,0,0,2.43E-31,0.001555084,3.75E-04,0.043359599,2.62E-36,0,0,0,0,0,0,0,1.01E-09,2.93E-34,2.15E-05,0,0,0,0,0,0,4.01E-05,0,0,0,0,0,0,9.52E-23,0,0,0,0,9.91E-23,0,0,4.06E-09,0,0,0.171067076,1.53E-10
0.007809365,560.8582237,0.765251712,7.43E-35,0,0,0,0.02194067,0,0,0,0,0,0,1.72E-31,0.001475564,3.32E-04,0.042444619,1.69E-36,0,0,0,0,0,0,0,8.64E-10,2.04E-34,2.09E-05,0,0,0,0,0,0,3.92E-05,0,0,0,0,0,0,9.06E-26,0,0,0,0,9.44E-26,0,0,3.87E-09,0,0,0.168494844,1.32E-10
0.007842809,557.4185157,0.768949334,3.21E-35,0,0,0,0.021839004,0,0,0,0,0,0,8.41E-32,0.001398458,2.94E-04,0.041537785,0,0,0,0,0,0,0,0,7.37E-10,9.96E-35,2.03E-05,0,0,0,0,0,0,3.84E-05,0,0,0,0,0,0,8.55E-29,0,0,0,0,8.91E-29,0,0,3.69E-09,0,0,0.16592262,1.13E-10
0.007876254,553.9577512,0.772641572,1.88E-35,0,0,0,0.02172777,0,0,0,0,0,0,5.06E-32,0.001323776,2.60E-04,0.040639575,0,0,0,0,0,0,0,0,6.27E-10,5.91E-35,1.97E-05,0,0,0,0,0,0,3.75E-05,0,0,0,0,0,0,8.00E-32,0,0,0,0,8.33E-32,0,0,3.52E-09,0,0,0.163350405,9.66E-11
0.007909699,550.4760109,0.77632846,1.36E-35,0,0,0,0.021606828,0,0,0,0,0,0,3.61E-32,0.001251524,2.29E-04,0.039750423,0,0,0,0,0,0,0,0,5.32E-10,4.13E-35,1.92E-05,0,0,0,0,0,0,3.66E-05,0,0,0,0,0,0,7.41E-35,0,0,0,0,7.72E-35,0,0,3.35E-09,0,0,0.160778196,8.26E-11
0.007943144,546.9733665,0.780010034,5.22E-36,0,0,0,0.021476058,0,0,0,0,0,0,1.60E-32,0.001181709,2.01E-04,0.03887072,0,0,0,0,0,0,0,0,4.51E-10,1.84E-35,1.86E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19E-09,0,0,0.158205995,7.05E-11
0.007976589,543.449898,0.783686335,3.12E-36,0,0,0,0.021335364,0,0,0,0,0,0,9.70E-33,0.001114329,1.76E-04,0.038000814,0,0,0,0,0,0,0,0,3.80E-10,1.10E-35,1.81E-05,0,0,0,0,0,0,3.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04E-09,0,0,0.1556338,6.01E-11
0.008010033,539.9056774,0.787357406,2.14E-36,0,0,0,0.02118467,0,0,0,0,0,0,6.66E-33,0.001049382,1.54E-04,0.037141008,0,0,0,0,0,0,0,0,3.20E-10,7.40E-36,1.76E-05,0,0,0,0,0,0,3.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89E-09,0,0,0.15306161,5.12E-11
0.008043478,536.3407914,0.791023294,0,0,0,0,0.021023923,0,0,0,0,0,0,2.78E-33,9.87E-04,1.35E-04,0.036291567,0,0,0,0,0,0,0,0,2.68E-10,3.10E-36,1.70E-05,0,0,0,0,0,0,3.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74E-09,0,0,0.150489425,4.35E-11
0.008076923,532.7553236,0.794684054,0,0,0,0,0.020853093,0,0,0,0,0,0,1.72E-33,9.27E-04,1.18E-04,0.035452708,0,0,0,0,0,0,0,0,2.25E-10,1.88E-36,1.65E-05,0,0,0,0,0,0,3.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60E-09,0,0,0.147917244,3.70E-11
0.008110368,529.1493813,0.798339741,0,0,0,0,0.02067217,0,0,0,0,0,0,9.62E-34,8.69E-04,1.02E-04,0.034624612,0,0,0,0,0,0,0,0,1.87E-10,1.05E-36,1.60E-05,0,0,0,0,0,0,3.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47E-09,0,0,0.145345067,3.13E-11
0.008143813,525.523059,0.801990418,0,0,0,0,0.020481168,0,0,0,0,0,0,4.41E-34,8.14E-04,8.86E-05,0.033807419,0,0,0,0,0,0,0,0,1.56E-10,0,1.55E-05,0,0,0,0,0,0,3.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E-09,0,0,0.142772892,2.65E-11
0.008177258,521.8764844,0.805636154,0,0,0,0,0.020280122,0,0,0,0,0,0,2.80E-34,7.61E-04,7.67E-05,0.033001227,0,0,0,0,0,0,0,0,1.29E-10,0,1.50E-05,0,0,0,0,0,0,2.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21E-09,0,0,0.140200719,2.24E-11
0.008210702,518.2097768,0.80927702,0,0,0,0,0.020069089,0,0,0,0,0,0,1.28E-34,7.10E-04,6.62E-05,0.032206099,0,0,0,0,0,0,0,0,1.06E-10,0,1.45E-05,0,0,0,0,0,0,2.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09E-09,0,0,0.137628546,1.90E-11
0.008244147,514.5230759,0.812913097,0,0,0,0,0.019848148,0,0,0,0,0,0,6.44E-35,6.62E-04,5.69E-05,0.031422057,0,0,0,0,0,0,0,0,8.93E-14,0,1.40E-05,0,0,0,0,0,0,2.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E-09,0,0,0.135056373,1.03E-10
0.008277592,510.816553,0.816544466,0,0,0,0,0.019617397,0,0,0,0,0,0,4.21E-35,6.16E-04,4.89E-05,0.03064909,0,0,0,0,0,0,0,0,7.42E-17,0,1.35E-05,0,0,0,0,0,0,2.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E-09,0,0,0.132484199,8.52E-11
0.008311037,507.0903599,0.820171218,0,0,0,0,0.019376957,0,0,0,0,0,0,1.57E-35,5.72E-04,4.18E-05,0.029887151,0,0,0,0,0,0,0,0,6.09E-20,0,1.31E-05,0,0,0,0,0,0,2.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77E-09,0,0,0.129912023,7.00E-11
0.008344482,503.3446988,0.823793448,0,0,0,0,0.019126967,0,0,0,0,0,0,8.64E-36,5.31E-04,3.57E-05,0.029136161,0,0,0,0,0,0,0,0,4.95E-23,0,1.26E-05,0,0,0,0,0,0,2.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E-09,0,0,0.127339844,5.72E-11
0.008377926,499.5797603,0.827411255,0,0,0,0,0.018867585,0,0,0,0,0,0,4.93E-36,4.91E-04,3.04E-05,0.028396007,0,0,0,0,0,0,0,0,3.98E-26,0,1.21E-05,0,0,0,0,0,0,2.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57E-09,0,0,0.124767661,4.66E-11
0.008411371,495.7957721,0.831024746,0,0,0,0,0.018598987,0,0,0,0,0,0,1.80E-36,4.54E-04,2.58E-05,0.027666549,0,0,0,0,0,0,0,0,3.16E-29,0,1.17E-05,0,0,0,0,0,0,2.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48E-09,0,0,0.122195472,3.79E-11
0.008444816,491.9929689,0.834634031,0,0,0,0,0.018321367,0,0,0,0,0,0,1.07E-36,4.19E-04,2.18E-05,0.026947617,0,0,0,0,0,0,0,0,2.48E-32,0,1.13E-05,0,0,0,0,0,0,2.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-09,0,0,0.119623278,3.07E-11
0.008478261,488.1715905,0.838239224,0,0,0,0,0.018034936,0,0,0,0,0,0,0,3.85E-04,1.84E-05,0.026239013,0,0,0,0,0,0,0,0,1.93E-35,0,1.08E-05,0,0,0,0,0,0,2.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31E-09,0,0,0.117051077,2.47E-11
0.008511706,484.3319163,0.841840446,0,0,0,0,0.017739917,0,0,0,0,0,0,0,3.54E-04,1.55E-05,0.025540518,0,0,0,0,0,0,0,0,0,0,1.04E-05,0,0,0,0,0,0,2.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23E-09,0,0,0.114478867,1.99E-11
0.008545151,480.4742185,0.84543782,0,0,0,0,0.017436551,0,0,0,0,0,0,0,3.25E-04,1.30E-05,0.024851885,0,0,0,0,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,0,1.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15E-09,0,0,0.111906649,1.59E-11
0.008578595,476.5987946,0.849031475,0,0,0,0,0.017125088,0,0,0,0,0,0,0,2.97E-04,1.09E-05,0.024172853,0,0,0,0,0,0,0,0,0,0,9.62E-06,0,0,0,0,0,0,1.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08E-09,0,0,0.109334421,1.27E-11
0.00861204,472.7059549,0.85262154,0,0,0,0,0.016805792,0,0,0,0,0,0,0,2.71E-04,9.04E-06,0.023503136,0,0,0,0,0,0,0,0,0,0,9.23E-06,0,0,0,0,0,0,1.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E-09,0,0,0.106762183,1.01E-11
0.008645485,468.7960162,0.85620815,0,0,0,0,0.016478935,0,0,0,0,0,0,0,2.47E-04,7.50E-06,0.022842437,0,0,0,0,0,0,0,0,0,0,8.85E-06,0,0,0,0,0,0,1.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-10,0,0,0.104189932,7.99E-12
0.00867893,464.8693077,0.859791441,0,0,0,0,0.016144799,0,0,0,0,0,0,0,2.25E-04,6.20E-06,0.02219044,0,0,0,0,0,0,0,0,0,0,8.48E-06,0,0,0,0,0,0,1.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81E-10,0,0,0.101617669,6.30E-12
0.008712375,460.9261777,0.863371551,0,0,0,0,0.015803673,0,0,0,0,0,0,0,2.04E-04,5.11E-06,0.02154682,0,0,0,0,0,0,0,0,0,0,8.12E-06,0,0,0,0,0,0,1.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22E-10,0,0,0.099045393,4.95E-12
0.008745819,456.9669682,0.866948619,0,0,0,0,0.015455849,0,0,0,0,0,0,0,1.85E-04,4.19E-06,0.020911241,0,0,0,0,0,0,0,0,0,0,7.76E-06,0,0,0,0,0,0,1.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66E-10,0,0,0.096473103,3.87E-12
0.008779264,452.9920339,0.870522785,0,0,0,0,0.015101627,0,0,0,0,0,0,0,1.67E-04,3.42E-06,0.020283358,0,0,0,0,0,0,0,0,0,0,7.42E-06,0,0,0,0,0,0,1.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13E-10,0,0,0.093900799,3.01E-12
0.008812709,449.0017357,0.874094189,0,0,0,0,0.014741307,0,0,0,0,0,0,0,1.50E-04,2.79E-06,0.019662823,0,0,0,0,0,0,0,0,0,0,7.08E-06,0,0,0,0,0,0,1.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63E-10,0,0,0.091328479,2.34E-12
0.008846154,444.9964347,0.877662972,0,0,0,0,0.014375191,0,0,0,0,0,0,0,1.35E-04,2.26E-06,0.019049282,0,0,0,0,0,0,0,0,0,0,6.76E-06,0,0,0,0,0,0,1.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15E-10,0,0,0.088756143,1.80E-12
0.008879599,440.9764981,0.881229272,0,0,0,0,0.01400358,0,0,0,0,0,0,0,1.21E-04,1.82E-06,0.018442381,0,0,0,0,0,0,0,0,0,0,6.44E-06,0,0,0,0,0,0,1.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70E-10,0,0,0.08618379,1.39E-12
0.008913043,436.9422743,0.884793227,0,0,0,0,0.013626774,0,0,0,0,0,0,0,1.08E-04,1.46E-06,0.017841763,0,0,0,0,0,0,0,0,0,0,6.13E-06,0,0,0,0,0,0,1.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28E-10,0,0,0.083611421,1.06E-12
0.008946488,432.8941431,0.888354974,0,0,0,0,0.01324507,0,0,0,0,0,0,0,9.67E-05,1.17E-06,0.017247078,0,0,0,0,0,0,0,0,0,0,5.83E-06,0,0,0,0,0,0,1.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88E-10,0,0,0.081039034,8.08E-13
0.008979933,428.832453,0.891914644,0,0,0,0,0.01285876,0,0,0,0,0,0,0,8.60E-05,9.31E-07,0.016657975,0,0,0,0,0,0,0,0,0,0,5.54E-06,0,0,0,0,0,0,9.53E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51E-10,0,0,0.078466629,6.12E-13
0.009013378,424.7575586,0.895472369,0,0,0,0,0.012468132,0,0,0,0,0,0,0,7.63E-05,7.37E-07,0.016074111,0,0,0,0,0,0,0,0,0,0,5.26E-06,0,0,0,0,0,0,8.91E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16E-10,0,0,0.075894206,4.62E-13
0.009046823,420.6698082,0.899028276,0,0,0,0,0.012073467,0,0,0,0,0,0,0,6.75E-05,5.81E-07,0.015495149,0,0,0,0,0,0,0,0,0,0,4.98E-06,0,0,0,0,0,0,8.31E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83E-10,0,0,0.073321764,3.47E-13
0.009080268,416.5695437,0.902582489,0,0,0,0,0.011675037,0,0,0,0,0,0,0,5.95E-05,4.55E-07,0.014920761,0,0,0,0,0,0,0,0,0,0,4.72E-06,0,0,0,0,0,0,7.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52E-10,0,0,0.070749304,2.60E-13
0.009113712,412.4571009,0.906135127,0,0,0,0,0.011273108,0,0,0,0,0,0,0,5.23E-05,3.55E-07,0.014350627,0,0,0,0,0,0,0,0,0,0,4.46E-06,0,0,0,0,0,0,7.18E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23E-10,0,0,0.068176825,1.93E-13
0.009147157,408.3328027,0.909686306,0,0,0,0,0.010867937,0,0,0,0,0,0,0,4.58E-05,2.75E-07,0.013784439,0,0,0,0,0,0,0,0,0,0,4.22E-06,0,0,0,0,0,0,6.65E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96E-10,0,0,0.065604327,1.43E-13
0.009180602,404.1969657,0.913236136,0,0,0,0,0.010459768,0,0,0,0,0,0,0,4.00E-05,2.12E-07,0.013221897,0,0,0,0,0,0,0,0,0,0,3.98E-06,0,0,0,0,0,0,6.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71E-10,0,0,0.06303181,1.05E-13
0.009214047,400.0499004,0.916784723,0,0,0,0,0.010048839,0,0,0,0,0,0,0,3.49E-05,1.62E-07,0.012662717,0,0,0,0,0,0,0,0,0,0,3.75E-06,0,0,0,0,0,0,5.66E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48E-10,0,0,0.060459275,7.69E-14
0.009247492,395.8918979,0.92033217,0,0,0,0,0.009635374,0,0,0,0,0,0,0,3.02E-05,1.23E-07,0.012106625,0,0,0,0,0,0,0,0,0,0,3.53E-06,0,0,0,0,0,0,5.20E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E-10,0,0,0.05788672,5.60E-14
0.009280936,391.7232496,0.923878571,0,0,0,0,0.009219589,0,0,0,0,0,0,0,2.61E-05,9.32E-08,0.011553361,0,0,0,0,0,0,0,0,0,0,3.32E-06,0,0,0,0,0,0,4.77E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06E-10,0,0,0.055314147,4.06E-14
